Address   Disassembly                                                       String                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                               
036C3B66  push mhxalphabetbingo.517034                                      L"\\Alphabet\\F.WAV"
036C3C77  push mhxalphabetbingo.517058                                      L"\\Alphabet\\G.WAV"
036C3D88  push mhxalphabetbingo.51707C                                      L"\\Alphabet\\H.WAV"
036C3E99  push mhxalphabetbingo.5170A0                                      L"\\Alphabet\\I.WAV"
036C3FAA  push mhxalphabetbingo.5170C4                                      L"\\Alphabet\\J.WAV"
036C40BB  push mhxalphabetbingo.5170E8                                      L"\\Alphabet\\K.WAV"
036C41CC  push mhxalphabetbingo.51710C                                      L"\\Alphabet\\L.WAV"
036C42DD  push mhxalphabetbingo.517130                                      L"\\Alphabet\\M.WAV"
036C43EE  push mhxalphabetbingo.517154                                      L"\\Alphabet\\N.WAV"
036C44FF  push mhxalphabetbingo.517178                                      L"\\Alphabet\\O.WAV"
036C4610  push mhxalphabetbingo.5171AC                                      L"\\Alphabet\\P.WAV"
036C4721  push mhxalphabetbingo.5171D0                                      L"\\Alphabet\\Q.WAV"
036C4832  push mhxalphabetbingo.5171F4                                      L"\\Alphabet\\R.WAV"
036C4943  push mhxalphabetbingo.517218                                      L"\\Alphabet\\S.WAV"
036C4A54  push mhxalphabetbingo.51723C                                      L"\\Alphabet\\T.WAV"
036C4B65  push mhxalphabetbingo.517260                                      L"\\Alphabet\\U.WAV"
036C4C76  push mhxalphabetbingo.517284                                      L"\\Alphabet\\V.WAV"
036C4D87  push mhxalphabetbingo.5172A8                                      L"\\Alphabet\\W.WAV"
036C4E98  push mhxalphabetbingo.5172CC                                      L"\\Alphabet\\X.WAV"
036C4FA9  push mhxalphabetbingo.5172F0                                      L"\\Alphabet\\Y.WAV"
036C50BA  push mhxalphabetbingo.517314                                      L"\\Alphabet\\Z.WAV"
036C52A3  push mhxalphabetbingo.517338                                      L"21"
036C52E0  push mhxalphabetbingo.516D5C                                      L"20"
036C533E  push mhxalphabetbingo.516D5C                                      L"20"
036C6796  push mhxalphabetbingo.516D3C                                      L"10"
036C690D  push mhxalphabetbingo.516DCC                                      L"11"
036C6A84  push mhxalphabetbingo.516DC0                                      L"12"
036C6BFB  push mhxalphabetbingo.516DB4                                      L"13"
036C6D72  push mhxalphabetbingo.516DA8                                      L"14"
036C6EE9  push mhxalphabetbingo.516D48                                      L"15"
036C7060  push mhxalphabetbingo.516D9C                                      L"16"
036C71D7  push mhxalphabetbingo.516D90                                      L"17"
036C734E  push mhxalphabetbingo.516D84                                      L"18"
036C74C5  push mhxalphabetbingo.516D78                                      L"19"
036C763C  push mhxalphabetbingo.516D5C                                      L"20"
036C77B3  push mhxalphabetbingo.516D5C                                      L"20"
036C794E  push mhxalphabetbingo.516D78                                      L"19"
036C7AE9  push mhxalphabetbingo.516D84                                      L"18"
036C7C84  push mhxalphabetbingo.516D90                                      L"17"
036C7E1F  push mhxalphabetbingo.516D9C                                      L"16"
036C7FBA  push mhxalphabetbingo.516D48                                      L"15"
036C8155  push mhxalphabetbingo.516DA8                                      L"14"
036C82F0  push mhxalphabetbingo.516DB4                                      L"13"
036C848B  push mhxalphabetbingo.516DC0                                      L"12"
036C8626  push mhxalphabetbingo.516DCC                                      L"11"
036C87C1  push mhxalphabetbingo.516D3C                                      L"10"
036C9C01  push mhxalphabetbingo.5173C8                                      L"52"
036C9C9D  push mhxalphabetbingo.516D5C                                      L"20"
036C9D67  push mhxalphabetbingo.516D78                                      L"19"
036C9E31  push mhxalphabetbingo.516D84                                      L"18"
036C9EFB  push mhxalphabetbingo.516D90                                      L"17"
036C9FC5  push mhxalphabetbingo.516D9C                                      L"16"
036CA08F  push mhxalphabetbingo.516D48                                      L"15"
036CA159  push mhxalphabetbingo.516DA8                                      L"14"
036CA223  push mhxalphabetbingo.516DB4                                      L"13"
036CA2ED  push mhxalphabetbingo.516DC0                                      L"12"
036CA3B7  push mhxalphabetbingo.516DCC                                      L"11"
036CA481  push mhxalphabetbingo.516D3C                                      L"10"
036CB4E8  push mhxalphabetbingo.516D5C                                      L"20"
036CB648  push mhxalphabetbingo.5173D4                                      L"Words will be called every 20 seconds."
036CB762  push mhxalphabetbingo.516D78                                      L"19"
036CB8C2  push mhxalphabetbingo.517428                                      L"Words will be called every 19 seconds."
036CB9DC  push mhxalphabetbingo.516D84                                      L"18"
036CBB3C  push mhxalphabetbingo.51747C                                      L"Words will be called every 18 seconds."
036CBC56  push mhxalphabetbingo.516D90                                      L"17"
036CBDB6  push mhxalphabetbingo.5174D0                                      L"Words will be called every 17 seconds."
036CBED0  push mhxalphabetbingo.516D9C                                      L"16"
036CC030  push mhxalphabetbingo.517524                                      L"Words will be called every 16 seconds."
036CC14A  push mhxalphabetbingo.516D48                                      L"15"
036CC2AA  push mhxalphabetbingo.517578                                      L"Words will be called every 15 seconds."
036CC3C4  push mhxalphabetbingo.516DA8                                      L"14"
036CC524  push mhxalphabetbingo.5175CC                                      L"Words will be called every 14 seconds."
036CC63E  push mhxalphabetbingo.516DB4                                      L"13"
036CC79E  push mhxalphabetbingo.517620                                      L"Words will be called every 13 seconds."
036CC8B8  push mhxalphabetbingo.516DC0                                      L"12"
036CCA18  push mhxalphabetbingo.517674                                      L"Words will be called every 12 seconds."
036CCB32  push mhxalphabetbingo.516DCC                                      L"11"
036CCC92  push mhxalphabetbingo.5176C8                                      L"Words will be called every 11 seconds."
036CCDAC  push mhxalphabetbingo.516D3C                                      L"10"
036CCF0C  push mhxalphabetbingo.517754                                      L"Words will be called every 10 seconds."
036CD186  push mhxalphabetbingo.5177A8                                      L"Words will be called every 9 seconds."
036CD400  push mhxalphabetbingo.5177F8                                      L"Words will be called every 8 seconds."
036CD67A  push mhxalphabetbingo.517848                                      L"Words will be called every 7 seconds."
036CD8C6  push mhxalphabetbingo.517898                                      L"Words will be called every 6 seconds."
036CDB40  push mhxalphabetbingo.5178E8                                      L"Words will be called every 5 seconds."
036CDDBA  push mhxalphabetbingo.51793C                                      L"Words will be called every 4 seconds."
036CE034  push mhxalphabetbingo.51798C                                      L"Words will be called every 3 seconds."
036CE2AE  push mhxalphabetbingo.5179DC                                      L"Words will be called every 2 seconds."
036CF10E  mov dword ptr ss:[ebp-124],mhxalphabetbingo.517A2C                L"ALL"
036CF2CE  mov dword ptr ss:[ebp-124],mhxalphabetbingo.517A38                L"NOW"
036CF48E  mov dword ptr ss:[ebp-124],mhxalphabetbingo.517A44                L"UNDER"
036CF64E  mov dword ptr ss:[ebp-124],mhxalphabetbingo.517A54                L"BROWN"
036CF811  mov dword ptr ss:[ebp-124],mhxalphabetbingo.517A64                L"PLEASE"
036CF9DA  mov dword ptr ss:[ebp-124],mhxalphabetbingo.517A78                L"SOON"
036CFBA3  mov dword ptr ss:[ebp-124],mhxalphabetbingo.517A88                L"FOUR"
036CFD6C  mov dword ptr ss:[ebp-124],mhxalphabetbingo.517A98                L"INTO"
036CFF35  mov dword ptr ss:[ebp-124],mhxalphabetbingo.517AA8                L"WILL"
036D00FE  mov dword ptr ss:[ebp-124],mhxalphabetbingo.517AB8                L"SAW"
036D02C7  mov dword ptr ss:[ebp-124],mhxalphabetbingo.517AC4                L"THEY"
036D0490  mov dword ptr ss:[ebp-124],mhxalphabetbingo.517AD4                L"ATE"
036D0659  mov dword ptr ss:[ebp-124],mhxalphabetbingo.517AE0                L"GOOD"
036D081F  mov dword ptr ss:[ebp-124],mhxalphabetbingo.51771C                L"DID"
036D09DF  mov dword ptr ss:[ebp-124],mhxalphabetbingo.517728                L"MUST"
036D0B9F  mov dword ptr ss:[ebp-124],mhxalphabetbingo.517738                L"WANT"
036D0D5F  mov dword ptr ss:[ebp-124],mhxalphabetbingo.5173B8                L"HAVE"
036D0F1F  mov dword ptr ss:[ebp-124],mhxalphabetbingo.517354                L"CAME"
036D10DF  mov dword ptr ss:[ebp-124],mhxalphabetbingo.51719C                L"BLACK"
036D129F  mov dword ptr ss:[ebp-124],mhxalphabetbingo.517AF0                L"LIKE"
036D145F  mov dword ptr ss:[ebp-124],mhxalphabetbingo.517B00                L"ARE"
036D161F  mov dword ptr ss:[ebp-124],mhxalphabetbingo.517B0C                L"THERE"
036D17DF  mov dword ptr ss:[ebp-124],mhxalphabetbingo.517B1C                L"WELL"
036D199F  mov dword ptr ss:[ebp-124],mhxalphabetbingo.517B2C                L"TOO"
036D1B5F  mov dword ptr ss:[ebp-124],mhxalphabetbingo.517B38                L"PRETTY"
036D1D1F  mov dword ptr ss:[ebp-124],mhxalphabetbingo.517B4C                L"YES"
036D1EE2  mov dword ptr ss:[ebp-124],mhxalphabetbingo.517B58                L"NO"
036D20AB  mov dword ptr ss:[ebp-124],mhxalphabetbingo.517B64                L"WHITE"
036D2274  mov dword ptr ss:[ebp-124],mhxalphabetbingo.517B74                L"OUR"
036D243A  mov dword ptr ss:[ebp-124],mhxalphabetbingo.517B80                L"RAN"
036D25FA  mov dword ptr ss:[ebp-124],mhxalphabetbingo.517B8C                L"THAT"
036D27BD  mov dword ptr ss:[ebp-124],mhxalphabetbingo.517B9C                L"EAT"
036D2986  mov dword ptr ss:[ebp-124],mhxalphabetbingo.517BA8                L"WENT"
036D2B4F  mov dword ptr ss:[ebp-124],mhxalphabetbingo.517BB8                L"BE"
036D2D18  mov dword ptr ss:[ebp-124],mhxalphabetbingo.517BC4                L"GET"
036D2EE1  mov dword ptr ss:[ebp-124],mhxalphabetbingo.517BD0                L"WHAT"
036D30AA  mov dword ptr ss:[ebp-124],mhxalphabetbingo.517BE0                L"WAS"
036D3273  mov dword ptr ss:[ebp-124],mhxalphabetbingo.517BEC                L"SHE"
036D343C  mov dword ptr ss:[ebp-124],mhxalphabetbingo.517BF8                L"AT"
036D3605  mov dword ptr ss:[ebp-124],mhxalphabetbingo.517C04                L"BUT"
036D37CE  mov dword ptr ss:[ebp-124],mhxalphabetbingo.517C10                L"ON"
036D3997  mov dword ptr ss:[ebp-124],mhxalphabetbingo.517C1C                L"DO"
036D3B60  mov dword ptr ss:[ebp-124],mhxalphabetbingo.517C28                L"HE"
036D3D29  mov dword ptr ss:[ebp-124],mhxalphabetbingo.517C34                L"WITH"
036D3EEF  mov dword ptr ss:[ebp-124],mhxalphabetbingo.517C44                L"OUT"
036D40AF  mov dword ptr ss:[ebp-124],mhxalphabetbingo.517C50                L"SO"
036D426F  mov dword ptr ss:[ebp-124],mhxalphabetbingo.517C5C                L"AM"
036D442F  mov dword ptr ss:[ebp-124],mhxalphabetbingo.517C68                L"NEW"
036D45EF  mov dword ptr ss:[ebp-124],mhxalphabetbingo.517364                L"SAY"
036D47AF  mov dword ptr ss:[ebp-124],mhxalphabetbingo.517C74                L"THIS"
036D496F  mov dword ptr ss:[ebp-124],mhxalphabetbingo.517C84                L"WHO"
036D4B2F  mov dword ptr ss:[ebp-124],mhxalphabetbingo.517C90                L"RIDE"
036D59D5  push mhxalphabetbingo.517CA0                                      L"All"
036D5A76  push mhxalphabetbingo.517CAC                                      L"Be"
036D5B17  push mhxalphabetbingo.517CB8                                      L"Did"
036D5BB8  push mhxalphabetbingo.517CC4                                      L"Good"
036D5C59  push mhxalphabetbingo.517CD4                                      L"Must"
036D5CFA  push mhxalphabetbingo.517CE4                                      L"Am"
036D5D9B  push mhxalphabetbingo.517CF0                                      L"But"
036D5E3C  push mhxalphabetbingo.517CFC                                      L"Do"
036D5EDD  push mhxalphabetbingo.517D08                                      L"Have"
036D5F7E  push mhxalphabetbingo.517D18                                      L"Please"
036D601F  push mhxalphabetbingo.517D2C                                      L"Are"
036D60C0  push mhxalphabetbingo.517D38                                      L"Came"
036D6161  push mhxalphabetbingo.517D48                                      L"Get"
036D6202  push mhxalphabetbingo.517D54                                      L"Like"
036D62A3  push mhxalphabetbingo.517D64                                      L"Pretty"
036D6344  push mhxalphabetbingo.517D78                                      L"New"
036D63E5  push mhxalphabetbingo.517D84                                      L"On"
036D6486  push mhxalphabetbingo.517D90                                      L"Say"
036D6527  push mhxalphabetbingo.517D9C                                      L"Under"
036D65C8  push mhxalphabetbingo.517DAC                                      L"What"
036D6669  push mhxalphabetbingo.517DBC                                      L"No"
036D670A  push mhxalphabetbingo.517DC8                                      L"Out"
036D67AB  push mhxalphabetbingo.517DD4                                      L"So"
036D684C  push mhxalphabetbingo.517DE0                                      L"Well"
036D68ED  push mhxalphabetbingo.517DF0                                      L"Will"
036D698E  push mhxalphabetbingo.517748                                      L"Now"
036D6A2F  push mhxalphabetbingo.517E04                                      L"Saw"
036D6AD0  push mhxalphabetbingo.517E10                                      L"Soon"
036D6B71  push mhxalphabetbingo.517E20                                      L"Went"
036D6C12  push mhxalphabetbingo.517E30                                      L"Yes"
036D6CB3  push mhxalphabetbingo.517E3C                                      L"At"
036D6D54  push mhxalphabetbingo.517E48                                      L"He"
036D6DF5  push mhxalphabetbingo.517E54                                      L"She"
036D6E96  push mhxalphabetbingo.517E60                                      L"This"
036D6F37  push mhxalphabetbingo.517E70                                      L"Was"
036D6FD8  push mhxalphabetbingo.517E7C                                      L"Ate"
036D7079  push mhxalphabetbingo.517E88                                      L"Into"
036D711A  push mhxalphabetbingo.517E98                                      L"That"
036D71BB  push mhxalphabetbingo.517EA8                                      L"Too"
036D725C  push mhxalphabetbingo.517EB4                                      L"Who"
036D72FD  push mhxalphabetbingo.517EC0                                      L"Eat"
036D739E  push mhxalphabetbingo.517ECC                                      L"Our"
036D743F  push mhxalphabetbingo.517ED8                                      L"They"
036D74E0  push mhxalphabetbingo.517EE8                                      L"Want"
036D7581  push mhxalphabetbingo.517EF8                                      L"With"
036D7622  push mhxalphabetbingo.517F08                                      L"Ran"
036D76C3  push mhxalphabetbingo.517F14                                      L"Four"
036D7764  push mhxalphabetbingo.517F24                                      L"Black"
036D7805  push mhxalphabetbingo.517F34                                      L"Ride"
036D78A6  push mhxalphabetbingo.517F14                                      L"Four"
036D7947  push mhxalphabetbingo.517F44                                      L"Brown"
036D79E8  push mhxalphabetbingo.517F54                                      L"There"
036D7A89  push mhxalphabetbingo.517F64                                      L"White"
036D7CCD  push mhxalphabetbingo.517F74                                      L"Word"
036D7D97  push mhxalphabetbingo.517CA0                                      L"All"
036D7E61  push mhxalphabetbingo.517748                                      L"Now"
036D7F2B  push mhxalphabetbingo.517D9C                                      L"Under"
036D7FF5  push mhxalphabetbingo.517F44                                      L"Brown"
036D80BF  push mhxalphabetbingo.517D18                                      L"Please"
036D8189  push mhxalphabetbingo.517CAC                                      L"Be"
036D8253  push mhxalphabetbingo.517CB8                                      L"Did"
036D831D  push mhxalphabetbingo.517CC4                                      L"Good"
036D83E7  push mhxalphabetbingo.517CD4                                      L"Must"
036D84B1  push mhxalphabetbingo.517CE4                                      L"Am"
036D857B  push mhxalphabetbingo.517CF0                                      L"But"
036D8645  push mhxalphabetbingo.517CFC                                      L"Do"
036D870F  push mhxalphabetbingo.517D08                                      L"Have"
036D87D9  push mhxalphabetbingo.517D2C                                      L"Are"
036D88A3  push mhxalphabetbingo.517D38                                      L"Came"
036D896D  push mhxalphabetbingo.517D48                                      L"Get"
036D8A37  push mhxalphabetbingo.517D54                                      L"Like"
036D8B01  push mhxalphabetbingo.517D64                                      L"Pretty"
036D8BCB  push mhxalphabetbingo.517D78                                      L"New"
036D8C95  push mhxalphabetbingo.517D84                                      L"On"
036D8D5F  push mhxalphabetbingo.517D90                                      L"Say"
036D8E29  push mhxalphabetbingo.517DAC                                      L"What"
036D8EF3  push mhxalphabetbingo.517DBC                                      L"No"
036D8FBD  push mhxalphabetbingo.517DC8                                      L"Out"
036D9087  push mhxalphabetbingo.517DD4                                      L"So"
036D9151  push mhxalphabetbingo.517DE0                                      L"Well"
036D921B  push mhxalphabetbingo.517DF0                                      L"Will"
036D92E5  push mhxalphabetbingo.517E04                                      L"Saw"
036D93AF  push mhxalphabetbingo.517E10                                      L"Soon"
036D9479  push mhxalphabetbingo.517E20                                      L"Went"
036D9543  push mhxalphabetbingo.517E30                                      L"Yes"
036D960D  push mhxalphabetbingo.517E3C                                      L"At"
036D96D7  push mhxalphabetbingo.517E48                                      L"He"
036D97A1  push mhxalphabetbingo.517E54                                      L"She"
036D986B  push mhxalphabetbingo.517E60                                      L"This"
036D9935  push mhxalphabetbingo.517E70                                      L"Was"
036D99FF  push mhxalphabetbingo.517E7C                                      L"Ate"
036D9AC9  push mhxalphabetbingo.517E88                                      L"Into"
036D9B93  push mhxalphabetbingo.517E98                                      L"That"
036D9C5D  push mhxalphabetbingo.517EA8                                      L"Too"
036D9D27  push mhxalphabetbingo.517EB4                                      L"Who"
036D9DF1  push mhxalphabetbingo.517EC0                                      L"Eat"
036D9EBB  push mhxalphabetbingo.517ECC                                      L"Our"
036D9F85  push mhxalphabetbingo.517ED8                                      L"They"
036DA04F  push mhxalphabetbingo.517EE8                                      L"Want"
036DA119  push mhxalphabetbingo.517EF8                                      L"With"
036DA1E3  push mhxalphabetbingo.517F08                                      L"Ran"
036DA2AD  push mhxalphabetbingo.517F14                                      L"Four"
036DA377  push mhxalphabetbingo.517F24                                      L"Black"
036DA441  push mhxalphabetbingo.517F34                                      L"Ride"
036DA50B  push mhxalphabetbingo.517F54                                      L"There"
036DA5D5  push mhxalphabetbingo.517F64                                      L"White"
036DA920  push mhxalphabetbingo.517CA0                                      L"All"
036DA9EA  push mhxalphabetbingo.517748                                      L"Now"
036DAAB4  push mhxalphabetbingo.517D9C                                      L"Under"
036DAB7E  push mhxalphabetbingo.517F44                                      L"Brown"
036DAC48  push mhxalphabetbingo.517D18                                      L"Please"
036DAD12  push mhxalphabetbingo.517CAC                                      L"Be"
036DADDC  push mhxalphabetbingo.517CB8                                      L"Did"
036DAEA6  push mhxalphabetbingo.517CC4                                      L"Good"
036DAF70  push mhxalphabetbingo.517CD4                                      L"Must"
036DB03A  push mhxalphabetbingo.517CE4                                      L"Am"
036DB104  push mhxalphabetbingo.517CF0                                      L"But"
036DB1CE  push mhxalphabetbingo.517CFC                                      L"Do"
036DB298  push mhxalphabetbingo.517D08                                      L"Have"
036DB362  push mhxalphabetbingo.517D2C                                      L"Are"
036DB42C  push mhxalphabetbingo.517D38                                      L"Came"
036DB4F6  push mhxalphabetbingo.517D48                                      L"Get"
036DB5C0  push mhxalphabetbingo.517D54                                      L"Like"
036DB68A  push mhxalphabetbingo.517D64                                      L"Pretty"
036DB754  push mhxalphabetbingo.517D78                                      L"New"
036DB81E  push mhxalphabetbingo.517D84                                      L"On"
036DB8E8  push mhxalphabetbingo.517D90                                      L"Say"
036DB9B2  push mhxalphabetbingo.517DAC                                      L"What"
036DBA7C  push mhxalphabetbingo.517DBC                                      L"No"
036DBB46  push mhxalphabetbingo.517DC8                                      L"Out"
036DBC10  push mhxalphabetbingo.517DD4                                      L"So"
036DBCDA  push mhxalphabetbingo.517DE0                                      L"Well"
036DBDA4  push mhxalphabetbingo.517DF0                                      L"Will"
036DBE6E  push mhxalphabetbingo.517E04                                      L"Saw"
036DBF38  push mhxalphabetbingo.517E10                                      L"Soon"
036DC002  push mhxalphabetbingo.517E20                                      L"Went"
036DC0CC  push mhxalphabetbingo.517E30                                      L"Yes"
036DC196  push mhxalphabetbingo.517E3C                                      L"At"
036DC260  push mhxalphabetbingo.517E48                                      L"He"
036DC32A  push mhxalphabetbingo.517E54                                      L"She"
036DC3F4  push mhxalphabetbingo.517E60                                      L"This"
036DC4BE  push mhxalphabetbingo.517E70                                      L"Was"
036DC588  push mhxalphabetbingo.517E7C                                      L"Ate"
036DC652  push mhxalphabetbingo.517E88                                      L"Into"
036DC71C  push mhxalphabetbingo.517E98                                      L"That"
036DC7E6  push mhxalphabetbingo.517EA8                                      L"Too"
036DC8B0  push mhxalphabetbingo.517EB4                                      L"Who"
036DC97A  push mhxalphabetbingo.517EC0                                      L"Eat"
036DCA44  push mhxalphabetbingo.517ECC                                      L"Our"
036DCB0E  push mhxalphabetbingo.517ED8                                      L"They"
036DCBD8  push mhxalphabetbingo.517EE8                                      L"Want"
036DCCA2  push mhxalphabetbingo.517EF8                                      L"With"
036DCD6C  push mhxalphabetbingo.517F08                                      L"Ran"
036DCE36  push mhxalphabetbingo.517F14                                      L"Four"
036DCF00  push mhxalphabetbingo.517F24                                      L"Black"
036DCFCA  push mhxalphabetbingo.517F34                                      L"Ride"
036DD094  push mhxalphabetbingo.517F54                                      L"There"
036DD15E  push mhxalphabetbingo.517F64                                      L"White"
036DD463  push mhxalphabetbingo.517CA0                                      L"All"
036DD50E  push mhxalphabetbingo.517F94                                      L"\\KDolchWords\\All.WAV"
036DD5C7  push mhxalphabetbingo.517748                                      L"Now"
036DD672  push mhxalphabetbingo.517FC4                                      L"\\KDolchWords\\Now.WAV"
036DD72B  push mhxalphabetbingo.517D9C                                      L"Under"
036DD7D6  push mhxalphabetbingo.517FF4                                      L"\\KDolchWords\\Under.WAV"
036DD88F  push mhxalphabetbingo.517F44                                      L"Brown"
036DD93A  push mhxalphabetbingo.518028                                      L"\\KDolchWords\\Brown.WAV"
036DD9F3  push mhxalphabetbingo.517D18                                      L"Please"
036DDA9E  push mhxalphabetbingo.51805C                                      L"\\KDolchWords\\Please.WAV"
036DDB57  push mhxalphabetbingo.517E10                                      L"Soon"
036DDC02  push mhxalphabetbingo.518090                                      L"\\KDolchWords\\Soon.WAV"
036DDCBB  push mhxalphabetbingo.517F14                                      L"Four"
036DDD66  push mhxalphabetbingo.5180C0                                      L"\\KDolchWords\\Four.WAV"
036DDE1F  push mhxalphabetbingo.517E88                                      L"Into"
036DDECA  push mhxalphabetbingo.5180F0                                      L"\\KDolchWords\\Into.WAV"
036DDF83  push mhxalphabetbingo.517DF0                                      L"Will"
036DE02E  push mhxalphabetbingo.518120                                      L"\\KDolchWords\\Will.WAV"
036DE0E7  push mhxalphabetbingo.517E04                                      L"Saw"
036DE192  push mhxalphabetbingo.518168                                      L"\\KDolchWords\\Saw.WAV"
036DE24B  push mhxalphabetbingo.517ED8                                      L"They"
036DE2F6  push mhxalphabetbingo.518198                                      L"\\KDolchWords\\They.WAV"
036DE3AF  push mhxalphabetbingo.517E7C                                      L"Ate"
036DE45A  push mhxalphabetbingo.5181C8                                      L"\\KDolchWords\\Ate.WAV"
036DE513  push mhxalphabetbingo.517CC4                                      L"Good"
036DE5BE  push mhxalphabetbingo.5181F8                                      L"\\KDolchWords\\Good.WAV"
036DE677  push mhxalphabetbingo.517CB8                                      L"Did"
036DE722  push mhxalphabetbingo.518228                                      L"\\KDolchWords\\Did.WAV"
036DE7DB  push mhxalphabetbingo.517CD4                                      L"Must"
036DE886  push mhxalphabetbingo.518258                                      L"\\KDolchWords\\Must.WAV"
036DE93F  push mhxalphabetbingo.517EE8                                      L"Want"
036DE9EA  push mhxalphabetbingo.518288                                      L"\\KDolchWords\\Want.WAV"
036DEAA3  push mhxalphabetbingo.517D08                                      L"Have"
036DEB4E  push mhxalphabetbingo.5182B8                                      L"\\KDolchWords\\Have.WAV"
036DEC07  push mhxalphabetbingo.517D38                                      L"Came"
036DECB2  push mhxalphabetbingo.5182E8                                      L"\\KDolchWords\\Came.WAV"
036DED6B  push mhxalphabetbingo.517F24                                      L"Black"
036DEE16  push mhxalphabetbingo.518338                                      L"\\KDolchWords\\Black.WAV"
036DEECF  push mhxalphabetbingo.517D54                                      L"Like"
036DEF7A  push mhxalphabetbingo.51836C                                      L"\\KDolchWords\\Like.WAV"
036DF033  push mhxalphabetbingo.517D2C                                      L"Are"
036DF0DE  push mhxalphabetbingo.51839C                                      L"\\KDolchWords\\Are.WAV"
036DF197  push mhxalphabetbingo.517F54                                      L"There"
036DF242  push mhxalphabetbingo.5183CC                                      L"\\KDolchWords\\There.WAV"
036DF2FB  push mhxalphabetbingo.517DE0                                      L"Well"
036DF3A6  push mhxalphabetbingo.518400                                      L"\\KDolchWords\\Well.WAV"
036DF45F  push mhxalphabetbingo.517EA8                                      L"Too"
036DF50A  push mhxalphabetbingo.518430                                      L"\\KDolchWords\\Too.WAV"
036DF5C3  push mhxalphabetbingo.517D64                                      L"Pretty"
036DF66E  push mhxalphabetbingo.518460                                      L"\\KDolchWords\\Pretty.WAV"
036DF727  push mhxalphabetbingo.517E30                                      L"Yes"
036DF7D2  push mhxalphabetbingo.518494                                      L"\\KDolchWords\\Yes.WAV"
036DF88B  push mhxalphabetbingo.517DBC                                      L"No"
036DF936  push mhxalphabetbingo.5184C4                                      L"\\KDolchWords\\No.WAV"
036DF9EF  push mhxalphabetbingo.517F64                                      L"White"
036DFA9A  push mhxalphabetbingo.51850C                                      L"\\KDolchWords\\White.WAV"
036DFB53  push mhxalphabetbingo.517ECC                                      L"Our"
036DFBFE  push mhxalphabetbingo.518540                                      L"\\KDolchWords\\Our.WAV"
036DFCB7  push mhxalphabetbingo.517F08                                      L"Ran"
036DFD62  push mhxalphabetbingo.518570                                      L"\\KDolchWords\\Ran.WAV"
036DFE1B  push mhxalphabetbingo.517E98                                      L"That"
036DFEC6  push mhxalphabetbingo.5185A0                                      L"\\KDolchWords\\That.WAV"
036DFF7F  push mhxalphabetbingo.517EC0                                      L"Eat"
036E002A  push mhxalphabetbingo.5185D0                                      L"\\KDolchWords\\Eat.WAV"
036E00E3  push mhxalphabetbingo.517E20                                      L"Went"
036E018E  push mhxalphabetbingo.518600                                      L"\\KDolchWords\\Went.WAV"
036E0247  push mhxalphabetbingo.517CAC                                      L"Be"
036E02F2  push mhxalphabetbingo.518630                                      L"\\KDolchWords\\Be.WAV"
036E03AB  push mhxalphabetbingo.517D48                                      L"Get"
036E0456  push mhxalphabetbingo.51865C                                      L"\\KDolchWords\\Get.WAV"
036E050F  push mhxalphabetbingo.517DAC                                      L"What"
036E05BA  push mhxalphabetbingo.51868C                                      L"\\KDolchWords\\What.WAV"
036E0673  push mhxalphabetbingo.517E70                                      L"Was"
036E071E  push mhxalphabetbingo.5186DC                                      L"\\KDolchWords\\Was.WAV"
036E07D7  push mhxalphabetbingo.517E54                                      L"She"
036E0882  push mhxalphabetbingo.51870C                                      L"\\KDolchWords\\She.WAV"
036E093B  push mhxalphabetbingo.517E3C                                      L"At"
036E09E6  push mhxalphabetbingo.51873C                                      L"\\KDolchWords\\At.WAV"
036E0A9F  push mhxalphabetbingo.517CF0                                      L"But"
036E0B4A  push mhxalphabetbingo.518768                                      L"\\KDolchWords\\But.WAV"
036E0C03  push mhxalphabetbingo.517D84                                      L"On"
036E0CAE  push mhxalphabetbingo.518798                                      L"\\KDolchWords\\On.WAV"
036E0D67  push mhxalphabetbingo.517CFC                                      L"Do"
036E0E12  push mhxalphabetbingo.5187C4                                      L"\\KDolchWords\\Do.WAV"
036E0ECB  push mhxalphabetbingo.517E48                                      L"He"
036E0F76  push mhxalphabetbingo.5187F0                                      L"\\KDolchWords\\He.WAV"
036E102F  push mhxalphabetbingo.517EF8                                      L"With"
036E10DA  push mhxalphabetbingo.51881C                                      L"\\KDolchWords\\With.WAV"
036E1193  push mhxalphabetbingo.517DC8                                      L"Out"
036E123E  push mhxalphabetbingo.51884C                                      L"\\KDolchWords\\Out.WAV"
036E12F7  push mhxalphabetbingo.517DD4                                      L"So"
036E13A2  push mhxalphabetbingo.51887C                                      L"\\KDolchWords\\So.WAV"
036E145B  push mhxalphabetbingo.517CE4                                      L"Am"
036E1506  push mhxalphabetbingo.5188A8                                      L"\\KDolchWords\\Am.WAV"
036E15BF  push mhxalphabetbingo.517D78                                      L"New"
036E166A  push mhxalphabetbingo.5188D4                                      L"\\KDolchWords\\New.WAV"
036E1723  push mhxalphabetbingo.517D90                                      L"Say"
036E17CE  push mhxalphabetbingo.518904                                      L"\\KDolchWords\\Say.WAV"
036E1887  push mhxalphabetbingo.517E60                                      L"This"
036E1932  push mhxalphabetbingo.518934                                      L"\\KDolchWords\\This.WAV"
