Address   Disassembly                                                       String                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                               
00596A8C  push aoao watermark.6D83A2                                        "jpc_dec.c"
00596A91  push aoao watermark.6D8375                                        "prc->ystart >= 0 && rlvl->cblkheightexpn > 0"
00596B26  push aoao watermark.6D8429                                        "jpc_dec.c"
00596B2B  push aoao watermark.6D8417                                        "prc->numcblks > 0"
00596DF8  push aoao watermark.6D8438                                        "jpc_dec.c"
00596DFD  push aoao watermark.6D8433                                        "pchg"
005970EA  push aoao watermark.6D8442                                        "jpc_dec_decodecblks failed\n"
00597253  push aoao watermark.6D8471                                        "jpc_dec.c"
00597258  push aoao watermark.6D845E                                        "dec->numcomps == 3"
0059728C  push aoao watermark.6D848E                                        "jpc_dec.c"
00597291  push aoao watermark.6D847B                                        "dec->numcomps == 3"
0059747C  push aoao watermark.6D84EA                                        "jpc_dec.c"
00597481  push aoao watermark.6D84C6                                        "dec->ystart >= 0 && cmpt->vstep > 0"
005974C3  push aoao watermark.6D84BC                                        "jpc_dec.c"
005974C8  push aoao watermark.6D8498                                        "dec->xstart >= 0 && cmpt->hstep > 0"
00597501  push aoao watermark.6D84F4                                        "write component failed\n"
00597647  push aoao watermark.6D852E                                        "jpc_dec.c"
0059764C  push aoao watermark.6D850C                                        "dec->xend >= 0 && cmpt->hstep > 0"
00597671  push aoao watermark.6D855C                                        "jpc_dec.c"
00597676  push aoao watermark.6D8538                                        "dec->xstart >= 0 && cmpt->hstep > 0"
005976A1  push aoao watermark.6D8588                                        "jpc_dec.c"
005976A6  push aoao watermark.6D8566                                        "dec->yend >= 0 && cmpt->vstep > 0"
005976CD  push aoao watermark.6D85B6                                        "jpc_dec.c"
005976D2  push aoao watermark.6D8592                                        "dec->ystart >= 0 && cmpt->vstep > 0"
00597723  push aoao watermark.6D85F5                                        "jpc_dec.c"
00597728  push aoao watermark.6D85C0                                        "dec->xend - dec->tilexoff >= 0 && dec->tilewidth > 0"
00597756  push aoao watermark.6D8635                                        "jpc_dec.c"
0059775B  push aoao watermark.6D85FF                                        "dec->yend - dec->tileyoff >= 0 && dec->tileheight > 0"
005978C4  push aoao watermark.6D8664                                        "jpc_dec.c"
005978C9  push aoao watermark.6D863F                                        "tile->xstart >= 0 && cmpt->hstep > 0"
005978F0  push aoao watermark.6D8693                                        "jpc_dec.c"
005978F5  push aoao watermark.6D866E                                        "tile->ystart >= 0 && cmpt->vstep > 0"
0059791E  push aoao watermark.6D86C0                                        "jpc_dec.c"
00597923  push aoao watermark.6D869D                                        "tile->xend >= 0 && cmpt->hstep > 0"
0059794B  push aoao watermark.6D86ED                                        "jpc_dec.c"
00597950  push aoao watermark.6D86CA                                        "tile->yend >= 0 && cmpt->vstep > 0"
00597A03  push aoao watermark.6D86F7                                        "invalid component number in COC marker segment\n"
00597A5F  push aoao watermark.6D8727                                        "invalid component number in RGN marker segment\n"
00597AFB  push aoao watermark.6D8757                                        "invalid component number in QCC marker segment\n"
00597C8B  push aoao watermark.6D8787                                        "warning: ignoring unknown marker segment\n"
00597F09  push aoao watermark.6D8832                                        "jpc_dec.c"
00597F0E  push aoao watermark.6D87D0                                        "!((expn + (numrlvls - 1) - (numrlvls - 1 - ((bandno > 0) ? ((bandno + 2) / 3) : (0)))) & (~0x1f))"
00597F5E  push aoao watermark.6D87C6                                        "jpc_dec.c"
00597F63  push aoao watermark.6D87B1                                        "!((mant) & (~0x7ff))"
00598306  push aoao watermark.6D884D                                        "jpc_dec.c"
0059830B  push aoao watermark.6D883C                                        "absstepsize >= 0"
0059841E  push aoao watermark.6D8857                                        "warning: possibly corrupt code stream\n"
0059868F  push aoao watermark.6D887E                                        "RESOLUTION LEVEL %d\n"
005986C7  push aoao watermark.6D8893                                        "xs =%d, ys = %d, xe = %d, ye = %d, w = %d, h = %d\n"
005986F0  push aoao watermark.6D88C6                                        "BAND %d\n"
0059873E  push aoao watermark.6D88CF                                        "xs =%d, ys = %d, xe = %d, ye = %d, w = %d, h = %d\n"
00598762  push aoao watermark.6D8902                                        "CODE BLOCK GROUP %d\n"
0059878C  push aoao watermark.6D8917                                        "xs =%d, ys = %d, xe = %d, ye = %d, w = %d, h = %d\n"
005987A2  push aoao watermark.6D894A                                        "CODE BLOCK %d\n"
005987E1  push aoao watermark.6D8959                                        "xs =%d, ys = %d, xe = %d, ye = %d, w = %d, h = %d\n"
005989D9  push aoao watermark.6D89AE                                        "jpc_dec.c"
005989DE  push aoao watermark.6D898C                                        "streamno < streamlist->numstreams"
00598E61  push aoao watermark.6D89E6                                        "jpc_t1dec.c"
00598E66  push aoao watermark.6D89B8                                        "seg->numpasses >= seg->maxpasses || dopartial"
00598E7F  push aoao watermark.6D89FE                                        "jpc_t1dec.c"
00598E84  push aoao watermark.6D89F2                                        "seg->stream"
00598EFF  push aoao watermark.6D8A23                                        "jpc_t1dec.c"
00598F04  push aoao watermark.6D8A0A                                        "seg->type == JPC_SEG_RAW"
00598F31  push aoao watermark.6D8A33                                        "jpc_t1dec.c"
00598F7F  push aoao watermark.6D8A3F                                        "warning: corrupt code stream\n"
00598FA9  push aoao watermark.6D8A5D                                        "warning: corrupt code stream\n"
00599015  push aoao watermark.6D8A92                                        "jpc_t1dec.c"
0059901A  push aoao watermark.6D8A7B                                        "bpno >= 0 && bpno < 31"
00599159  push aoao watermark.6D8AB6                                        "jpc_t1dec.c"
0059915E  push aoao watermark.6D8A9E                                        "seg->type == JPC_SEG_MQ"
00599211  push aoao watermark.6D8AC2                                        "coding pass failed passtype=%d segtype=%d\n"
00599252  push aoao watermark.6D8B06                                        "jpc_t1dec.c"
00599257  push aoao watermark.6D8AED                                        "seg->type == JPC_SEG_RAW"
005992BE  push aoao watermark.6D8B12                                        "warning: bad termination pattern detected\n"
00599343  push aoao watermark.6D8B5D                                        "jpc_t1dec.c"
00599348  push aoao watermark.6D8B3D                                        "dopartial ? (!cblk->curseg) : 1"
00599D49  push aoao watermark.6D8B8E                                        "jpc_t1dec.c"
00599D4E  push aoao watermark.6D8B69                                        "(in)->openmode_ & JPC_BITSTREAM_READ"
00599D94  push aoao watermark.6D8BBF                                        "jpc_t1dec.c"
00599D99  push aoao watermark.6D8B9A                                        "(in)->openmode_ & JPC_BITSTREAM_READ"
00599EC0  push aoao watermark.6D8BF0                                        "jpc_t1dec.c"
00599EC5  push aoao watermark.6D8BCB                                        "(in)->openmode_ & JPC_BITSTREAM_READ"
00599F0B  push aoao watermark.6D8C21                                        "jpc_t1dec.c"
00599F10  push aoao watermark.6D8BFC                                        "(in)->openmode_ & JPC_BITSTREAM_READ"
0059A030  push aoao watermark.6D8C52                                        "jpc_t1dec.c"
0059A035  push aoao watermark.6D8C2D                                        "(in)->openmode_ & JPC_BITSTREAM_READ"
0059A07B  push aoao watermark.6D8C83                                        "jpc_t1dec.c"
0059A080  push aoao watermark.6D8C5E                                        "(in)->openmode_ & JPC_BITSTREAM_READ"
0059A1A0  push aoao watermark.6D8CB4                                        "jpc_t1dec.c"
0059A1A5  push aoao watermark.6D8C8F                                        "(in)->openmode_ & JPC_BITSTREAM_READ"
0059A1EB  push aoao watermark.6D8CE5                                        "jpc_t1dec.c"
0059A1F0  push aoao watermark.6D8CC0                                        "(in)->openmode_ & JPC_BITSTREAM_READ"
0059A8A7  push aoao watermark.6D8D16                                        "jpc_t1dec.c"
0059A8AC  push aoao watermark.6D8CF1                                        "(in)->openmode_ & JPC_BITSTREAM_READ"
0059A93C  push aoao watermark.6D8D47                                        "jpc_t1dec.c"
0059A941  push aoao watermark.6D8D22                                        "(in)->openmode_ & JPC_BITSTREAM_READ"
0059A9D1  push aoao watermark.6D8D78                                        "jpc_t1dec.c"
0059A9D6  push aoao watermark.6D8D53                                        "(in)->openmode_ & JPC_BITSTREAM_READ"
0059AA66  push aoao watermark.6D8DA9                                        "jpc_t1dec.c"
0059AA6B  push aoao watermark.6D8D84                                        "(in)->openmode_ & JPC_BITSTREAM_READ"
0059B67C  push aoao watermark.6D8DB5                                        "warning: bad segmentation symbol\n"
0059B83D  push aoao watermark.6D8DEC                                        "jpc_t1enc.c"
0059B842  push aoao watermark.6D8DD8                                        "cblk->numimsbs >= 0"
0059B915  push aoao watermark.6D8E04                                        "jpc_t1enc.c"
0059B91A  push aoao watermark.6D8DF8                                        "oldpos >= 0"
0059B994  push aoao watermark.6D8E1D                                        "jpc_t1enc.c"
0059B999  push aoao watermark.6D8E10                                        "cblk->stream"
0059B9C1  push aoao watermark.6D8E35                                        "jpc_t1enc.c"
0059B9C6  push aoao watermark.6D8E29                                        "cblk->mqenc"
0059BA1B  push aoao watermark.6D8E4E                                        "jpc_t1enc.c"
0059BA20  push aoao watermark.6D8E41                                        "cblk->passes"
0059BADC  push aoao watermark.6D8E6A                                        "jpc_t1enc.c"
0059BAE1  push aoao watermark.6D8E5A                                        "pass->term == 1"
0059BB26  push aoao watermark.6D8E82                                        "jpc_t1enc.c"
0059BB2B  push aoao watermark.6D8E76                                        "cblk->flags"
0059BB5E  push aoao watermark.6D8EA8                                        "jpc_t1enc.c"
0059BB63  push aoao watermark.6D8E8E                                        "pass->type == JPC_SEG_RAW"
0059BB93  push aoao watermark.6D8EBB                                        "jpc_t1enc.c"
0059BB98  push aoao watermark.6D8EB6                                        "bout"
0059BBD8  push aoao watermark.6D8ED3                                        "jpc_t1enc.c"
0059BBDD  push aoao watermark.6D8EC7                                        "bitpos >= 0"
0059BCDF  push aoao watermark.6D8EF8                                        "jpc_t1enc.c"
0059BCE4  push aoao watermark.6D8EDF                                        "pass->type == JPC_SEG_MQ"
0059BD1E  push aoao watermark.6D8F06                                        "jpc_t1enc.c"
0059CB67  push aoao watermark.6D8F3B                                        "jpc_t1enc.c"
0059CB6C  push aoao watermark.6D8F12                                        "((out))->openmode_ & JPC_BITSTREAM_WRITE"
0059CCFC  push aoao watermark.6D8F6E                                        "jpc_t1enc.c"
0059CD01  push aoao watermark.6D8F47                                        "(out)->openmode_ & JPC_BITSTREAM_WRITE"
0059CEF0  push aoao watermark.6D8FA3                                        "jpc_t1enc.c"
0059CEF5  push aoao watermark.6D8F7A                                        "((out))->openmode_ & JPC_BITSTREAM_WRITE"
0059D085  push aoao watermark.6D8FD6                                        "jpc_t1enc.c"
0059D08A  push aoao watermark.6D8FAF                                        "(out)->openmode_ & JPC_BITSTREAM_WRITE"
0059D272  push aoao watermark.6D900B                                        "jpc_t1enc.c"
0059D277  push aoao watermark.6D8FE2                                        "((out))->openmode_ & JPC_BITSTREAM_WRITE"
0059D407  push aoao watermark.6D903E                                        "jpc_t1enc.c"
0059D40C  push aoao watermark.6D9017                                        "(out)->openmode_ & JPC_BITSTREAM_WRITE"
0059D5F4  push aoao watermark.6D9073                                        "jpc_t1enc.c"
0059D5F9  push aoao watermark.6D904A                                        "((out))->openmode_ & JPC_BITSTREAM_WRITE"
0059D789  push aoao watermark.6D90A6                                        "jpc_t1enc.c"
0059D78E  push aoao watermark.6D907F                                        "(out)->openmode_ & JPC_BITSTREAM_WRITE"
0059E0FB  push aoao watermark.6D90DB                                        "jpc_t1enc.c"
0059E100  push aoao watermark.6D90B2                                        "((out))->openmode_ & JPC_BITSTREAM_WRITE"
0059E2C6  push aoao watermark.6D9110                                        "jpc_t1enc.c"
0059E2CB  push aoao watermark.6D90E7                                        "((out))->openmode_ & JPC_BITSTREAM_WRITE"
0059E491  push aoao watermark.6D9145                                        "jpc_t1enc.c"
0059E496  push aoao watermark.6D911C                                        "((out))->openmode_ & JPC_BITSTREAM_WRITE"
0059E65C  push aoao watermark.6D917A                                        "jpc_t1enc.c"
0059E661  push aoao watermark.6D9151                                        "((out))->openmode_ & JPC_BITSTREAM_WRITE"
0059F55E  push aoao watermark.6D918F                                        "jpc_t2enc.c"
0059F563  push aoao watermark.6D9188                                        "n >= 0"
0059F580  push aoao watermark.6D91C2                                        "jpc_t2enc.c"
0059F585  push aoao watermark.6D919B                                        "(out)->openmode_ & JPC_BITSTREAM_WRITE"
0059F684  push aoao watermark.6D91F5                                        "jpc_t2enc.c"
0059F689  push aoao watermark.6D91CE                                        "(out)->openmode_ & JPC_BITSTREAM_WRITE"
0059F796  push aoao watermark.6D9228                                        "jpc_t2enc.c"
0059F79B  push aoao watermark.6D9201                                        "(out)->openmode_ & JPC_BITSTREAM_WRITE"
0059F934  push aoao watermark.6D9254                                        "jpc_t2enc.c"
0059F939  push aoao watermark.6D924A                                        "pi->valid"
0059F956  push aoao watermark.6D926A                                        "jpc_t2enc.c"
0059F95B  push aoao watermark.6D9260                                        "pi->valid"
0059F978  push aoao watermark.6D9280                                        "jpc_t2enc.c"
0059F97D  push aoao watermark.6D9276                                        "pi->valid"
0059F99A  push aoao watermark.6D923E                                        "jpc_t2enc.c"
0059F99F  push aoao watermark.6D9234                                        "pi->valid"
0059FA54  mov edx,aoao watermark.6D928C                                     "w+"
0059FA6C  push aoao watermark.6D9294                                        "jpc_t2enc.c"
0059FA71  push aoao watermark.6D928F                                        "outb"
0059FA89  push aoao watermark.6D92C8                                        "jpc_t2enc.c"
0059FA8E  push aoao watermark.6D92A0                                        "(outb)->openmode_ & JPC_BITSTREAM_WRITE"
0059FCB0  push aoao watermark.6D92E9                                        "jpc_t2enc.c"
0059FCB5  push aoao watermark.6D92D4                                        "pass->lyrno == lyrno"
0059FDB0  push aoao watermark.6D931D                                        "jpc_t2enc.c"
0059FDB5  push aoao watermark.6D92F5                                        "(outb)->openmode_ & JPC_BITSTREAM_WRITE"
0059FF2F  push aoao watermark.6D934F                                        "jpc_t2enc.c"
0059FF34  push aoao watermark.6D9329                                        "leaf->known_ && i == leaf->value_ + 1"
005A00A4  push aoao watermark.6D939F                                        "jpc_t2enc.c"
005A00A9  push aoao watermark.6D935B                                        "jpc_firstone(datalen) < cblk->numlenbits + jpc_floorlog2(passcount)"
005A0255  push aoao watermark.6D93D2                                        "jpc_t2enc.c"
005A025A  push aoao watermark.6D93AB                                        "pass->lyrno < 0 || pass->lyrno > lyrno"
005A02E0  push aoao watermark.6D9410                                        "jpc_t2enc.c"
005A02E5  push aoao watermark.6D93DE                                        "jas_stream_tell(cblk->stream) == startpass->start"
005A06CA  push aoao watermark.6D941E                                        "jpc_t2enc.c"
005A070C  push aoao watermark.6D943E                                        "jpc_t2enc.c"
005A0711  push aoao watermark.6D942A                                        "cblk->numimsbs >= 0"
005A0B26  push aoao watermark.6D9471                                        "jpc_t2dec.c"
005A0B2B  push aoao watermark.6D944C                                        "(in)->openmode_ & JPC_BITSTREAM_READ"
005A0B83  push aoao watermark.6D94A2                                        "jpc_t2dec.c"
005A0B88  push aoao watermark.6D947D                                        "(in)->openmode_ & JPC_BITSTREAM_READ"
005A0BC4  push aoao watermark.6D94D3                                        "jpc_t2dec.c"
005A0BC9  push aoao watermark.6D94AE                                        "(in)->openmode_ & JPC_BITSTREAM_READ"
005A0CF2  push aoao watermark.6D94DF                                        "missing SOP marker segment\n"
005A0D43  push aoao watermark.6D9523                                        "jpc_t2dec.c"
005A0D48  push aoao watermark.6D94FD                                        "(inb)->openmode_ & JPC_BITSTREAM_READ"
005A0E59  push aoao watermark.6D9555                                        "jpc_t2dec.c"
005A0E5E  push aoao watermark.6D952F                                        "(inb)->openmode_ & JPC_BITSTREAM_READ"
005A10A6  push aoao watermark.6D9561                                        "alignment failed\n"
005A10ED  push aoao watermark.6D9573                                        "hdrlen=%lu bodylen=%lu \n"
005A112C  push aoao watermark.6D958C                                        "cannot get (EPH) marker segment\n"
005A1158  push aoao watermark.6D95AD                                        "missing EPH marker segment\n"
005A1189  push aoao watermark.6D95C9                                        "packet body offset=%06ld\n"
005A1356  push aoao watermark.6D95E3                                        "warning: stopping decode prematurely as requested\n"
005A1387  push aoao watermark.6D96C2                                        "jpc_t2dec.c"
005A138C  push aoao watermark.6D96B8                                        "pi->valid"
005A13A9  push aoao watermark.6D96AC                                        "jpc_t2dec.c"
005A13AE  push aoao watermark.6D96A2                                        "pi->valid"
005A13CB  push aoao watermark.6D9696                                        "jpc_t2dec.c"
005A13D0  push aoao watermark.6D968C                                        "pi->valid"
005A13ED  push aoao watermark.6D9680                                        "jpc_t2dec.c"
005A13F2  push aoao watermark.6D9676                                        "pi->valid"
005A140F  push aoao watermark.6D966A                                        "jpc_t2dec.c"
005A1414  push aoao watermark.6D9660                                        "pi->valid"
005A142F  push aoao watermark.6D9616                                        "packet offset=%08ld prg=%d cmptno=%02d rlvlno=%02d prcno=%03d lyrno=%02d\n"
005A144D  push aoao watermark.6D96D8                                        "jpc_t2dec.c"
005A1452  push aoao watermark.6D96CE                                        "pi->valid"
005A146F  push aoao watermark.6D96EE                                        "jpc_t2dec.c"
005A1474  push aoao watermark.6D96E4                                        "pi->valid"
005A1491  push aoao watermark.6D9704                                        "jpc_t2dec.c"
005A1496  push aoao watermark.6D96FA                                        "pi->valid"
005A14B3  push aoao watermark.6D971A                                        "jpc_t2dec.c"
005A14B8  push aoao watermark.6D9710                                        "pi->valid"
005A1A4F  push aoao watermark.6D9748                                        "jpc_t2cod.c"
005A1A54  push aoao watermark.6D9728                                        "pi->prcno < pi->pirlvl->numprcs"
005A1CB9  push aoao watermark.6D9782                                        "jpc_t2cod.c"
005A1CBE  push aoao watermark.6D9754                                        "pi->xstart >= 0 && pi->picomp->hsamp << r > 0"
005A1D08  push aoao watermark.6D97BC                                        "jpc_t2cod.c"
005A1D0D  push aoao watermark.6D978E                                        "pi->ystart >= 0 && pi->picomp->vsamp << r > 0"
005A1DDA  push aoao watermark.6D97F1                                        "jpc_t2cod.c"
005A1DDF  push aoao watermark.6D97C8                                        "pi->x >= 0 && pi->picomp->hsamp << r > 0"
005A1E14  push aoao watermark.6D98EB                                        "jpc_t2cod.c"
005A1E19  push aoao watermark.6D97FD                                        "(((pi->x >= 0 && pi->picomp->hsamp << r > 0) ? (void)0 : _assert( \"pi->x >= 0 && pi->picomp->hsamp << r > 0\", \"jpc_t2cod.c\", 339)), ((pi->x) + (pi->picomp->hsamp << r) - 1) / (pi->picomp->hsamp << r)) >= 0 && pi->pirlvl->prcwidthexpn > 0"
005A1E40  push aoao watermark.6D9920                                        "jpc_t2cod.c"
005A1E45  push aoao watermark.6D98F7                                        "pi->x >= 0 && pi->picomp->hsamp << r > 0"
005A1E89  push aoao watermark.6D9956                                        "jpc_t2cod.c"
005A1E8E  push aoao watermark.6D992C                                        "trx0 >= 0 && pi->pirlvl->prcwidthexpn > 0"
005A1EC6  push aoao watermark.6D998B                                        "jpc_t2cod.c"
005A1ECB  push aoao watermark.6D9962                                        "pi->y >= 0 && pi->picomp->vsamp << r > 0"
005A1F0A  push aoao watermark.6D9A86                                        "jpc_t2cod.c"
005A1F0F  push aoao watermark.6D9997                                        "(((pi->y >= 0 && pi->picomp->vsamp << r > 0) ? (void)0 : _assert( \"pi->y >= 0 && pi->picomp->vsamp << r > 0\", \"jpc_t2cod.c\", 342)), ((pi->y) + (pi->picomp->vsamp << r) - 1) / (pi->picomp->vsamp << r)) >= 0 && pi->pirlvl->prcheightexpn > 0"
005A1F36  push aoao watermark.6D9ABB                                        "jpc_t2cod.c"
005A1F3B  push aoao watermark.6D9A92                                        "pi->y >= 0 && pi->picomp->vsamp << r > 0"
005A1F7F  push aoao watermark.6D9AF2                                        "jpc_t2cod.c"
005A1F84  push aoao watermark.6D9AC7                                        "try0 >= 0 && pi->pirlvl->prcheightexpn > 0"
005A1FBD  push aoao watermark.6D9B1E                                        "jpc_t2cod.c"
005A1FC2  push aoao watermark.6D9AFE                                        "pi->prcno < pi->pirlvl->numprcs"
005A21DB  push aoao watermark.6D9B58                                        "jpc_t2cod.c"
005A21E0  push aoao watermark.6D9B2A                                        "pi->xstart >= 0 && pi->picomp->hsamp << r > 0"
005A2220  push aoao watermark.6D9B92                                        "jpc_t2cod.c"
005A2225  push aoao watermark.6D9B64                                        "pi->ystart >= 0 && pi->picomp->vsamp << r > 0"
005A22F7  push aoao watermark.6D9BC7                                        "jpc_t2cod.c"
005A22FC  push aoao watermark.6D9B9E                                        "pi->x >= 0 && pi->picomp->hsamp << r > 0"
005A2331  push aoao watermark.6D9CC1                                        "jpc_t2cod.c"
005A2336  push aoao watermark.6D9BD3                                        "(((pi->x >= 0 && pi->picomp->hsamp << r > 0) ? (void)0 : _assert( \"pi->x >= 0 && pi->picomp->hsamp << r > 0\", \"jpc_t2cod.c\", 434)), ((pi->x) + (pi->picomp->hsamp << r) - 1) / (pi->picomp->hsamp << r)) >= 0 && pi->pirlvl->prcwidthexpn > 0"
005A235D  push aoao watermark.6D9CF6                                        "jpc_t2cod.c"
005A2362  push aoao watermark.6D9CCD                                        "pi->x >= 0 && pi->picomp->hsamp << r > 0"
005A23A6  push aoao watermark.6D9D2C                                        "jpc_t2cod.c"
005A23AB  push aoao watermark.6D9D02                                        "trx0 >= 0 && pi->pirlvl->prcwidthexpn > 0"
005A23E3  push aoao watermark.6D9D61                                        "jpc_t2cod.c"
005A23E8  push aoao watermark.6D9D38                                        "pi->y >= 0 && pi->picomp->vsamp << r > 0"
005A2427  push aoao watermark.6D9E5C                                        "jpc_t2cod.c"
005A242C  push aoao watermark.6D9D6D                                        "(((pi->y >= 0 && pi->picomp->vsamp << r > 0) ? (void)0 : _assert( \"pi->y >= 0 && pi->picomp->vsamp << r > 0\", \"jpc_t2cod.c\", 437)), ((pi->y) + (pi->picomp->vsamp << r) - 1) / (pi->picomp->vsamp << r)) >= 0 && pi->pirlvl->prcheightexpn > 0"
005A2453  push aoao watermark.6D9E91                                        "jpc_t2cod.c"
005A2458  push aoao watermark.6D9E68                                        "pi->y >= 0 && pi->picomp->vsamp << r > 0"
005A249C  push aoao watermark.6D9EC8                                        "jpc_t2cod.c"
005A24A1  push aoao watermark.6D9E9D                                        "try0 >= 0 && pi->pirlvl->prcheightexpn > 0"
005A24DA  push aoao watermark.6D9EF4                                        "jpc_t2cod.c"
005A24DF  push aoao watermark.6D9ED4                                        "pi->prcno < pi->pirlvl->numprcs"
005A272D  push aoao watermark.6D9F2E                                        "jpc_t2cod.c"
005A2732  push aoao watermark.6D9F00                                        "pi->xstart >= 0 && pi->picomp->hsamp << r > 0"
005A2771  push aoao watermark.6D9F68                                        "jpc_t2cod.c"
005A2776  push aoao watermark.6D9F3A                                        "pi->ystart >= 0 && pi->picomp->vsamp << r > 0"
005A2847  push aoao watermark.6D9F9D                                        "jpc_t2cod.c"
005A284C  push aoao watermark.6D9F74                                        "pi->x >= 0 && pi->picomp->hsamp << r > 0"
005A2881  push aoao watermark.6DA097                                        "jpc_t2cod.c"
005A2886  push aoao watermark.6D9FA9                                        "(((pi->x >= 0 && pi->picomp->hsamp << r > 0) ? (void)0 : _assert( \"pi->x >= 0 && pi->picomp->hsamp << r > 0\", \"jpc_t2cod.c\", 518)), ((pi->x) + (pi->picomp->hsamp << r) - 1) / (pi->picomp->hsamp << r)) >= 0 && pi->pirlvl->prcwidthexpn > 0"
005A28AD  push aoao watermark.6DA0CC                                        "jpc_t2cod.c"
005A28B2  push aoao watermark.6DA0A3                                        "pi->x >= 0 && pi->picomp->hsamp << r > 0"
005A28F6  push aoao watermark.6DA102                                        "jpc_t2cod.c"
005A28FB  push aoao watermark.6DA0D8                                        "trx0 >= 0 && pi->pirlvl->prcwidthexpn > 0"
005A2933  push aoao watermark.6DA137                                        "jpc_t2cod.c"
005A2938  push aoao watermark.6DA10E                                        "pi->y >= 0 && pi->picomp->vsamp << r > 0"
005A2977  push aoao watermark.6DA232                                        "jpc_t2cod.c"
005A297C  push aoao watermark.6DA143                                        "(((pi->y >= 0 && pi->picomp->vsamp << r > 0) ? (void)0 : _assert( \"pi->y >= 0 && pi->picomp->vsamp << r > 0\", \"jpc_t2cod.c\", 521)), ((pi->y) + (pi->picomp->vsamp << r) - 1) / (pi->picomp->vsamp << r)) >= 0 && pi->pirlvl->prcheightexpn > 0"
005A29A3  push aoao watermark.6DA267                                        "jpc_t2cod.c"
005A29A8  push aoao watermark.6DA23E                                        "pi->y >= 0 && pi->picomp->vsamp << r > 0"
005A29EC  push aoao watermark.6DA29E                                        "jpc_t2cod.c"
005A29F1  push aoao watermark.6DA273                                        "try0 >= 0 && pi->pirlvl->prcheightexpn > 0"
005A2A2A  push aoao watermark.6DA2CA                                        "jpc_t2cod.c"
005A2A2F  push aoao watermark.6DA2AA                                        "pi->prcno < pi->pirlvl->numprcs"
005A2C65  push aoao watermark.6DA2F2                                        "jpc_t2cod.c"
005A2C6A  push aoao watermark.6DA2D6                                        "pchgno < pchglist->numpchgs"
005A2E07  push aoao watermark.6DA302                                        "jpc_t1cod.c"
005A2E3A  push aoao watermark.6DA324                                        "jpc_t1cod.c"
005A2E3F  push aoao watermark.6DA30E                                        "qmfbid == JPC_COX_RFT"
005A2E59  push aoao watermark.6DA346                                        "jpc_t1cod.c"
005A2E5E  push aoao watermark.6DA330                                        "orient == JPC_TSFB_LL"
005A2F33  push aoao watermark.6DA354                                        "jpc_t1cod.c"
005A3240  push aoao watermark.6DA37F                                        "jpc_t1cod.c"
005A3245  push aoao watermark.6DA360                                        "!(x & (~JAS_ONES(bitpos + 1)))"
005A33E6  push aoao watermark.6DA39D                                        "jpc_t1cod.c"
005A33EB  push aoao watermark.6DA38B                                        "n < JPC_NUMZCCTXS"
005A371A  push aoao watermark.6DA3D4                                        "jpc_t1cod.c"
005A371F  push aoao watermark.6DA3A9                                        "hc >= -1 && hc <= 1 && vc >= -1 && vc <= 1"
005A377C  push aoao watermark.6DA3F2                                        "jpc_t1cod.c"
005A3781  push aoao watermark.6DA3E0                                        "n < JPC_NUMSCCTXS"
005A37BC  push aoao watermark.6DA411                                        "jpc_t1cod.c"
005A37C1  push aoao watermark.6DA3FE                                        "n < JPC_NUMMAGCTXS"
005A3A54  push aoao watermark.6DA422                                        "jpc_tsfb.c"
005A3D8A  push aoao watermark.6DA454                                        "jpc_tsfb.c"
005A3D8F  push aoao watermark.6DA42D                                        "numnodebands == 4 || numnodebands == 3"
005A40B8  push aoao watermark.6DA498                                        "jpc_tsfb.c"
005A40BD  push aoao watermark.6DA45F                                        "band->xstart <= band->xend && band->ystart <= band->yend"
005A42DE  push aoao watermark.6DA4A5                                        "jpc_tsfb.c"
005A4316  push aoao watermark.6DA4B2                                        "jpc_tsfb.c"
005A433D  push aoao watermark.6DA4C3                                        "jpc_tsfb.c"
005A4342  push aoao watermark.6DA4BD                                        "hqmfb"
005A4365  push aoao watermark.6DA4D3                                        "jpc_tsfb.c"
005A436A  push aoao watermark.6DA4CE                                        "tsfb"
005A4399  push aoao watermark.6DA520                                        "jpc_qmfb.c"
005A439E  push aoao watermark.6DA508                                        "startind >= 0 && 1 >= 0"
005A43BE  push aoao watermark.6DA541                                        "jpc_qmfb.c"
005A43C3  push aoao watermark.6DA52B                                        "endind >= 0 && 1 >= 0"
005A43E3  push aoao watermark.6DA563                                        "jpc_qmfb.c"
005A43E8  push aoao watermark.6DA54C                                        "startind >= 0 && 1 > 0"
005A4405  push aoao watermark.6DA583                                        "jpc_qmfb.c"
005A440A  push aoao watermark.6DA56E                                        "endind >= 0 && 1 > 0"
005A4475  push aoao watermark.6DA5AF                                        "jpc_qmfb.c"
005A447A  push aoao watermark.6DA58E                                        "endind - startind >= 0 && 2 >= 0"
005A46D5  push aoao watermark.6DA5DB                                        "jpc_qmfb.c"
005A46DA  push aoao watermark.6DA5BA                                        "endind - startind >= 0 && 2 >= 0"
005A4B2D  push aoao watermark.6DA5F8                                        "jpc_qmfb.c"
005A4B32  push aoao watermark.6DA5E6                                        "startind < endind"
005A4F25  push aoao watermark.6DA615                                        "jpc_qmfb.c"
005A4F2A  push aoao watermark.6DA603                                        "startind < endind"
005A5561  push aoao watermark.6DA632                                        "jpc_qmfb.c"
